ID Khách hàng,Họ và tên,Tuổi,Số điện thoại,Quận,Phường,Địa chỉ chi tiết,Email,Ngày sinh,Lịch sử mua hàng,Tần suất mua hàng,Tổng doanh thu,Tổng lợi nhuận,Đánh giá,Số lượt đánh giá,Tham gia KM
745,Hoàng Vĩ Thị,35,0932179351,Quận 7,Tân Thuận Đông,27 Nguyễn Văn Tiết,hoang_vi_thi_17031989@gmail.com,1989-03-17,"Benzoyl peroxide, Loratadine",10,2999248.21,2027003,3.1,4,4
746,Đỗ Thị Mai,74,0952699805,Quận 7,Tân Thuận Tây,92 Hoàng Văn Thái,do_thi_mai_01041950@gmail.com,1950-04-01,"Ciprofloxacin, Enalapril, Ziprasidone, Atorvastatin",4,1146405.7,724328,3.8,1,0
747,Hoàng Minh Như,73,0949261869,Huyện Nhà Bè,Xã Phước Kiển,8 Chánh Hưng,hoang_minh_nhu_16051951@gmail.com,1951-05-16,"Sildenafil, Methadone",10,1179381.14,806011,3.4,1,0
748,Vũ Tú Văn,24,0913366002,Quận 7,Phú Thuận,4 Huỳnh Tấn Phát,vu_tu_van_20092000@gmail.com,2000-09-20,"Telmisartan, Lithium",4,793776.13,630846,4.1,1,1
749,Đỗ Tú Quang,54,0998743569,Quận 7,Tân Phú,48 Phan Văn Chương,do_tu_quang_16031970@gmail.com,1970-03-16,Metronidazole,12,2749983.68,1732286,4.0,3,3
750,Hồ Bích Mai,80,0939899721,Huyện Nhà Bè,Xã Phước Kiển,67 Vạn Phát Hưng,ho_bich_mai_14091944@gmail.com,1944-09-14,"Quetiapine, Lisinopril",12,2204916.85,1562065,3.3,1,1
751,Hồ Phúc Quang,78,0907114725,Quận 7,Tân Quy,38 Phạm Văn Nghị - Bắc,ho_phuc_quang_07021946@gmail.com,1946-02-07,"Carvedilol, Oxycodone, Acetaminophen, Metformin",4,2946529.68,2158760,4.2,2,2
752,Vũ An Ngọc,57,0947407052,Huyện Nhà Bè,Xã Nhơn Đức,33 Nội Bộ Khu Tái Định Cư KCN Hiệp Phước,vu_an_ngoc_29051967@gmail.com,1967-05-29,"Isotretinoin, Aspirin",8,1631701.02,1185493,4.9,2,2
753,Đỗ Tú An,49,0994091596,Huyện Nhà Bè,Xã Nhơn Đức,21 Chánh Hưng,do_tu_an_07081975@gmail.com,1975-08-07,"Metformin, Omeprazole, Warfarin",10,2169353.57,1433093,3.2,2,2
754,Bùi Đức Như,44,0912296826,Huyện Nhà Bè,Xã Phú Xuân,40 Nguyễn Văn Thọ,bui_duc_nhu_18051980@gmail.com,1980-05-18,"Omeprazole, Benzoyl peroxide, Aspirin",4,1218993.81,829281,4.7,1,1
755,Ngô Khánh Quang,41,0972486855,Quận 7,Tân Phong,79 Bùi Văn Ba,ngo_khanh_quang_01021983@gmail.com,1983-02-01,"Sertraline, Rifampin, Naproxen",9,505251.8,375541,3.0,1,0
756,Phạm Đức Ngọc,78,0962087500,Huyện Nhà Bè,Xã Long Thới,5 Nhơn Đức,pham_duc_ngoc_17111946@gmail.com,1946-11-17,"Rifampin, Citalopram, Ketorolac",8,1367506.47,1020486,3.3,1,1
757,Đỗ Như Ngọc,59,0929036509,Quận 7,Tân Kiểng,1 Đường D,do_nhu_ngoc_21021965@gmail.com,1965-02-21,"Cảm cúm, Clopidogrel",6,2098562.99,1304689,4.6,2,2
758,Nguyễn Hải Hải,21,0941250567,Huyện Nhà Bè,Xã Nhơn Đức,25 Nội Bộ Khu Cán Bộ Công Nhân Viên Huyện,nguyen_hai_hai_17032003@gmail.com,2003-03-17,"Valacyclovir, Hydrocodone, Silver sulfadiazine, Albuterol",5,1846604.13,1303740,3.5,2,2
759,Trần Linh Như,40,0961543870,Huyện Nhà Bè,Xã Phước Kiển,92 Long Thới,tran_linh_nhu_28061984@gmail.com,1984-06-28,"Amoxicillin, Atenolol, Duloxetine",1,919499.07,680395,3.5,1,1
760,Trần Phúc Như,79,0908146830,Quận 7,Bình Thuận,96 Nguyễn Văn Tiết,tran_phuc_nhu_12031945@gmail.com,1945-03-12,"Amoxicillin, Paracetamol, Lithium",3,222147.85,148367,3.4,1,0
761,Vũ Vĩ Văn,79,0958991592,Quận 7,Tân Kiểng,47 Lâm Văn Bền,vu_vi_van_07071945@gmail.com,1945-07-07,"Paracetamol, Miconazole",5,4492071.88,2897170,4.0,2,2
762,Trần Tú Thị,71,0962392421,Quận 7,Bình Thuận,94 Nguyễn Lương Bằng,tran_tu_thi_19091953@gmail.com,1953-09-19,"Clopidogrel, Lansoprazole, Dexamethasone, Metformin",5,3438167.73,2674073,3.2,2,2
763,Trần Mai Ngọc,64,0909860398,Quận 7,Phú Mỹ,72 Đào Trí Nối dài,tran_mai_ngoc_23071960@gmail.com,1960-07-23,Carvedilol,1,3418580.35,2083504,4.0,2,2
764,Bùi Bích Như,39,0905021205,Quận 7,Bình Thuận,83 Phạm Thiều,bui_bich_nhu_23081985@gmail.com,1985-08-23,"Sildenafil, Ibuprofen, Levofloxacin",5,3027326.89,2236961,3.6,4,4
765,Phạm Bích Văn,23,0915647951,Quận 7,Tân Phong,20 Đặng Đại Độ,pham_bich_van_10042001@gmail.com,2001-04-10,Nystatin,2,3365732.83,2343521,3.9,4,4
766,Trần Mai Mai,75,0943928821,Quận 7,Tân Phong,65 Chuyên Dùng,tran_mai_mai_28041949@gmail.com,1949-04-28,"Aspirin, Valacyclovir, Tamsulosin, Enalapril",4,2967196.17,1985035,3.8,1,1
767,Nguyễn Thành Đức,42,0968073938,Huyện Nhà Bè,Xã Hiệp Phước,25 Long Thới,nguyen_thanh_duc_13081982@gmail.com,1982-08-13,"Tamsulosin, Losartan, Ibuprofen",7,3365554.33,2640198,3.5,5,5
768,Lê An Hải,70,0939398503,Quận 7,Tân Phong,90 Bùi Bằng Đoàn,le_an_hai_12031954@gmail.com,1954-03-12,"Clindamycin, Aripiprazole, Acetaminophen, Amlodipine",12,3484381.0,2582448,4.9,2,2
769,Hồ Vĩ Lan,23,0997920357,Huyện Nhà Bè,Xã Phú Xuân,38 Đào Tông Nguyên,ho_vi_lan_09112001@gmail.com,2001-11-09,"Quetiapine, Metformin, Montelukast, Omeprazole",7,2438272.07,1795223,4.0,3,3
770,Hồ Tâm Ngọc,40,0918680255,Quận 7,Phú Thuận,45 Bến Nghé,ho_tam_ngoc_13071984@gmail.com,1984-07-13,Neomycin,7,1499814.45,1193999,3.7,2,2
771,Nguyễn Khánh Hải,70,0972367072,Huyện Nhà Bè,Xã Hiệp Phước,71 Phạm Hữu Lầu,nguyen_khanh_hai_26061954@gmail.com,1954-06-26,"Rifampin, Bupropion",6,1917590.73,1165763,3.9,1,1
772,Vũ Linh Lan,20,0912002337,Huyện Nhà Bè,Xã Hiệp Phước,25 Chánh Hưng Nối Dài,vu_linh_lan_27082004@gmail.com,2004-08-27,"Loratadine, Sodium chloride, Valacyclovir",1,2385372.84,1867760,3.7,3,3
773,Bùi Khánh An,41,0997200005,Huyện Nhà Bè,Xã Phú Xuân,29 Phú Xuân,bui_khanh_an_26011983@gmail.com,1983-01-26,"Finasteride, Neomycin",5,1445919.16,1098093,4.4,2,2
774,Đỗ Tú Quang,21,0986167649,Huyện Nhà Bè,Xã Phước Lộc,89 Nội Bộ Khu Tái Định Cư Phước Kiến Giai Đoạn I,do_tu_quang_30042003@gmail.com,2003-04-30,"Doxycycline, Fluoxetine",5,2930928.87,1886520,4.4,3,3
775,Bùi Hà Lan,59,0946004411,Huyện Nhà Bè,Xã Phước Kiển,43 Đặng Nhữ Lâm,bui_ha_lan_23081965@gmail.com,1965-08-23,"Metformin, Donepezil",2,2339278.11,1713613,3.7,3,3
776,Nguyễn Đức Lan,19,0909073010,Huyện Nhà Bè,Xã Long Thới,86 Đào Xuân Tích,nguyen_duc_lan_11042005@gmail.com,2005-04-11,"Meloxicam, Albuterol, Metoprolol",3,1515568.32,1133208,4.3,2,2
777,Hồ Tâm Ngọc,49,0935220866,Huyện Nhà Bè,Xã Long Thới,35 Long Thới - Nhơn Đức,ho_tam_ngoc_25091975@gmail.com,1975-09-25,Bacitracin,10,1297449.07,909424,4.0,1,1
778,Nguyễn Bảo Hải,60,0948118292,Quận 7,Phú Thuận,28 Cầu Tân Thuận 22,nguyen_bao_hai_24021964@gmail.com,1964-02-24,"Sodium chloride, Rivastigmine, Ketorolac, Meloxicam",4,3161294.93,2340432,4.8,4,4
779,Vũ Mai Ngọc,65,0926969856,Huyện Nhà Bè,Xã Phước Lộc,86 Huỳnh Tấn Phát,vu_mai_ngoc_07061959@gmail.com,1959-06-07,"Thuốc đau dạ dày, Atorvastatin, Citalopram",8,3127289.55,1900136,4.3,1,1
780,Nguyễn Bích Lan,27,0929389757,Huyện Nhà Bè,Xã Hiệp Phước,89 Chánh Hưng,nguyen_bich_lan_11111997@gmail.com,1997-11-11,"Azithromycin, Diclofenac, Bupropion, Losartan",8,2621020.43,1676616,4.4,3,3
781,Hồ Khánh Mai,38,0926023389,Huyện Nhà Bè,Xã Phước Kiển,48 Long Thới,ho_khanh_mai_13011986@gmail.com,1986-01-13,"Hydroxychloroquine, Ramipril, Hydrochlorothiazide, Thuốc ho",5,224922.35,164450,3.4,1,0
782,Nguyễn Thành Đức,75,0965967810,Huyện Nhà Bè,Xã Hiệp Phước,75 Nguyễn Lương Bằng,nguyen_thanh_duc_07061949@gmail.com,1949-06-07,"Sertraline, Bupropion, Hydrochlorothiazide",2,1216874.0,915971,4.1,1,0
783,Phạm Đức Ngọc,50,0958672522,Quận 7,Bình Thuận,82 Phan Văn Chương,pham_duc_ngoc_25041974@gmail.com,1974-04-25,Ibuprofen,11,842442.34,615838,4.9,1,1
784,Hồ Ngọc An,45,0946004262,Huyện Nhà Bè,Xã Hiệp Phước,15 Đào Sư Tích,ho_ngoc_an_24121979@gmail.com,1979-12-24,Hydrochlorothiazide,10,1012909.52,739349,3.8,1,1
785,Hồ Quang Thị,33,0932744822,Quận 7,Bình Thuận,81 Nguyễn Thị Thập,ho_quang_thi_07071991@gmail.com,1991-07-07,"Bupropion, Thuốc ho, Fentanyl, Hydroxychloroquine",4,2099230.41,1365845,4.7,2,2
786,Hồ Khánh Ngọc,45,0986219169,Huyện Nhà Bè,Xã Phước Lộc,58 Long Thới - Nhơn Đức,ho_khanh_ngoc_04011980@gmail.com,1980-01-04,Hydrochlorothiazide,3,4079452.51,2959313,3.6,5,5
787,Lê Khánh Như,64,0993357664,Huyện Nhà Bè,Xã Phước Lộc,33 Bà Cả,le_khanh_nhu_02111960@gmail.com,1960-11-02,"Lansoprazole, Metoprolol",4,1369533.34,906389,3.1,1,0
788,Bùi Văn Mai,76,0926723299,Huyện Nhà Bè,Xã Phú Xuân,15 Lê Văn Lương,bui_van_mai_26031948@gmail.com,1948-03-26,"Dexamethasone, Vitamin D, Simvastatin",9,1833711.11,1376919,3.7,1,1
789,Lê Minh Đức,24,0991759334,Huyện Nhà Bè,Xã Long Thới,68 Đặng Nhữ Lâm,le_minh_duc_06072000@gmail.com,2000-07-06,"Dexamethasone, Levothyroxine, Enalapril",1,2864467.91,1737285,4.4,3,3
790,Đỗ Tú An,24,0998641457,Huyện Nhà Bè,Xã Long Thới,2 Đặng Nhữ Lâm,do_tu_an_07032000@gmail.com,2000-03-07,"Enalapril, Hydroxychloroquine, Rivastigmine, Clarithromycin",12,2612920.42,1788337,4.8,3,3
791,Bùi Khánh An,59,0922281985,Quận 7,Tân Phong,65 Phạm Văn Nghị,bui_khanh_an_08081965@gmail.com,1965-08-08,"Dexamethasone, Atomoxetine",6,1827754.16,1327259,4.6,2,2
792,Bùi Hà Lan,31,0956091845,Huyện Nhà Bè,Xã Hiệp Phước,63 Khu Trung Tâm Huyện,bui_ha_lan_17091993@gmail.com,1993-09-17,"Vitamin D, Clindamycin, Paracetamol",2,2168358.47,1423680,3.8,2,2
793,Vũ Tú Văn,80,0945917906,Quận 7,Phú Mỹ,23 Đường C,vu_tu_van_26041944@gmail.com,1944-04-26,"Hydroxychloroquine, Trazodone, Olanzapine, Miconazole",3,1459371.31,945663,4.4,1,0
794,Vũ Phúc Thị,48,0917544217,Huyện Nhà Bè,Xã Nhơn Đức,56 Phan Văn Bảy,vu_phuc_thi_14051976@gmail.com,1976-05-14,Citalopram,2,1120069.16,879168,3.5,1,1
795,Lê Thành Ngọc,70,0976727292,Quận 7,Phú Thuận,95 Ô Đốc Tuyết,le_thanh_ngoc_12111954@gmail.com,1954-11-12,"Miconazole, Venlafaxine",2,1568935.17,1141018,3.7,1,1
796,Phạm Mai Mai,65,0984091165,Quận 7,Bình Thuận,78 Đường D,pham_mai_mai_15051959@gmail.com,1959-05-15,"Nystatin, Meloxicam, Clindamycin, Olanzapine",6,551114.92,417765,3.2,1,0
797,Đỗ Bích Mai,51,0927413718,Huyện Nhà Bè,Xã Nhơn Đức,50 Liên Ấp 2-3,do_bich_mai_26041973@gmail.com,1973-04-26,"Esomeprazole, Thuốc ho, Doxycycline",6,2009383.45,1227178,3.1,2,2
798,Ngô Thành Văn,36,0932159259,Huyện Nhà Bè,Xã Phước Kiển,25 Liên Ấp 3-4,ngo_thanh_van_02101988@gmail.com,1988-10-02,"Metoprolol, Finasteride",12,1992779.87,1207030,4.9,2,2
799,Hồ Thị Văn,36,0964514983,Quận 7,Phú Thuận,90 Phạm Thái Bường,ho_thi_van_11061988@gmail.com,1988-06-11,"Methadone, Acyclovir, Amlodipine, Fentanyl",1,4087659.77,2654901,4.4,5,5
800,Lê Minh Lan,64,0918303614,Huyện Nhà Bè,Xã Hiệp Phước,36 Chánh Hưng Nối Dài,le_minh_lan_04111960@gmail.com,1960-11-04,Simvastatin,9,1487321.34,1146326,3.9,1,1
801,Lê Thành Mai,52,0972002765,Huyện Nhà Bè,Xã Hiệp Phước,100 Long Thới,le_thanh_mai_20041972@gmail.com,1972-04-20,"Diclofenac, Carvedilol",7,3759834.77,2257252,4.3,4,4
802,Phạm Linh Lan,75,0902677500,Quận 7,Bình Thuận,22 Bùi Văn Ba,pham_linh_lan_03051949@gmail.com,1949-05-03,Ketorolac,6,3487158.57,2785952,3.9,2,2
803,Lê Hà Ngọc,44,0932028973,Quận 7,Tân Hưng,48 Phan Văn Chương,le_ha_ngoc_28101980@gmail.com,1980-10-28,Paracetamol,5,2094665.24,1633197,3.8,3,3
804,Trần Linh Như,63,0991807868,Huyện Nhà Bè,Xã Nhơn Đức,9 Nội Bộ Khu Tái Định Cư KCN Hiệp Phước,tran_linh_nhu_12081961@gmail.com,1961-08-12,Methylphenidate,7,2992059.83,2386017,3.3,2,2
805,Lê Quang Thị,61,0906250231,Quận 7,Phú Thuận,52 Nguyễn Thị Thập,le_quang_thi_04011964@gmail.com,1964-01-04,Enalapril,6,155783.17,103085,3.5,1,0
806,Bùi Thị Mai,70,0973623989,Huyện Nhà Bè,Xã Hiệp Phước,18 Đặng Nhữ Lâm,bui_thi_mai_28021954@gmail.com,1954-02-28,"Diclofenac, Metronidazole",3,1234214.74,904229,4.0,1,0
807,Hoàng Hải Văn,26,0965007617,Huyện Nhà Bè,Xã Phú Xuân,70 Huỳnh Tấn Phát,hoang_hai_van_21011998@gmail.com,1998-01-21,Telmisartan,9,578193.66,381868,4.7,1,0
808,Ngô Hải Ngọc,35,0908833750,Quận 7,Tân Phú,87 Lâm Văn Bền,ngo_hai_ngoc_05101989@gmail.com,1989-10-05,Oxycodone,3,4378206.96,2917278,4.0,5,5
809,Đỗ Minh Như,25,0956793645,Quận 7,Tân Phong,29 Đặng Đại Độ,do_minh_nhu_19091999@gmail.com,1999-09-19,"Finasteride, Simvastatin, Ketorolac, Prednisone",8,3879858.97,2535148,4.1,5,5
810,Vũ Vĩ An,52,0987754479,Quận 7,Tân Hưng,75 Phạm Hữu Lầu,vu_vi_an_30061972@gmail.com,1972-06-30,"Prednisone, Neomycin, Sildenafil",9,1142543.43,717678,4.8,1,1
811,Phạm Khánh Mai,69,0955136755,Huyện Nhà Bè,Xã Phú Xuân,19 Nội Bộ Khu Cán Bộ Công Nhân Viên Huyện,pham_khanh_mai_10041955@gmail.com,1955-04-10,Hydrocodone,8,2033150.03,1268107,3.7,1,1
812,Hồ Tâm Ngọc,41,0949173879,Quận 7,Tân Kiểng,33 Huỳnh Tấn Phát,ho_tam_ngoc_26061983@gmail.com,1983-06-26,"Vitamin D, Levothyroxine, Metoprolol, Benzoyl peroxide",9,327164.66,203365,3.5,1,0
813,Hồ Thị Ngọc,72,0941681349,Huyện Nhà Bè,Xã Nhơn Đức,67 Vạn Phát Hưng,ho_thi_ngoc_19021952@gmail.com,1952-02-19,"Nitroglycerin, Prednisolone",11,3204115.07,2380054,4.2,2,2
814,Vũ Tú Ngọc,51,0954381536,Huyện Nhà Bè,Xã Hiệp Phước,57 Bờ Tây,vu_tu_ngoc_06071973@gmail.com,1973-07-06,"Citalopram, Celecoxib, Albuterol",1,2352747.12,1678411,3.4,3,3
815,Bùi Mai Hải,68,0943469126,Quận 7,Phú Mỹ,26 Nguyễn Khắc Viện,bui_mai_hai_30071956@gmail.com,1956-07-30,"Bacitracin, Fexofenadine",3,1271001.29,960962,3.9,1,0
816,Bùi Vĩ Như,69,0982096596,Quận 7,Tân Quy,84 Hưng Long,bui_vi_nhu_27081955@gmail.com,1955-08-27,"Prednisolone, Thuốc đau dạ dày",5,2872890.32,1853142,3.1,1,1
817,Phạm Thị Đức,79,0955059841,Quận 7,Phú Thuận,94 Hoàng Quốc Việt,pham_thi_duc_27121945@gmail.com,1945-12-27,"Vitamin C, Fluconazole",9,3617968.23,2216434,3.6,2,2
818,Đỗ Khánh Như,23,0964764303,Quận 7,Phú Thuận,5 Nguyễn Tri Phương,do_khanh_nhu_16072001@gmail.com,2001-07-16,Aripiprazole,12,1679080.78,1067351,4.7,2,2
819,Ngô Như Như,23,0926982206,Quận 7,Phú Mỹ,40 Đào Sư Tích,ngo_nhu_nhu_16042001@gmail.com,2001-04-16,Acetaminophen,2,4851382.13,2946369,4.0,5,5
820,Vũ Quang Đức,41,0916117887,Huyện Nhà Bè,Xã Phước Lộc,23 Nguyễn Bình,vu_quang_duc_09091983@gmail.com,1983-09-09,"Clopidogrel, Warfarin",8,3718288.7,2575432,4.4,5,5
821,Hồ Ngọc An,29,0915078210,Huyện Nhà Bè,Xã Phước Lộc,12 Vạn Phát Hưng,ho_ngoc_an_07051995@gmail.com,1995-05-07,"Thuốc đau dạ dày, Cảm cúm",1,3396380.08,2650097,3.6,5,5
822,Đỗ Tú Quang,67,0983408319,Huyện Nhà Bè,Xã Phước Kiển,50 Đào Xuân Tích,do_tu_quang_29061957@gmail.com,1957-06-29,"Vitamin D, Sildenafil, Clopidogrel",4,3244964.36,2553714,3.1,2,2
823,Bùi Thị Mai,54,0966233311,Huyện Nhà Bè,Xã Phước Lộc,39 Huỳnh Tấn Phát,bui_thi_mai_15041970@gmail.com,1970-04-15,Lisinopril,3,1408427.86,1095582,4.3,2,2
824,Nguyễn Bích Lan,28,0966659015,Quận 7,Tân Hưng,6 Bùi Bằng Đoàn,nguyen_bich_lan_21091996@gmail.com,1996-09-21,"Aripiprazole, Oxycodone, Trazodone, Enalapril",3,1416281.92,1089610,4.9,2,2
825,Đỗ Đức Mai,18,0983867179,Huyện Nhà Bè,Xã Hiệp Phước,91 Nhơn Đức,do_duc_mai_28072006@gmail.com,2006-07-28,"Miconazole, Duloxetine, Ziprasidone",12,2881355.31,1929820,4.3,3,3
826,Nguyễn Hà Như,68,0965471714,Huyện Nhà Bè,Xã Phú Xuân,58 Nội Bộ Khu Tái Định Cư Phước Kiến Giai Đoạn I,nguyen_ha_nhu_25021956@gmail.com,1956-02-25,"Ranitidine, Acyclovir, Doxycycline",5,2061332.96,1611262,3.6,1,1
827,Bùi Văn Thị,34,0919257260,Huyện Nhà Bè,Xã Hiệp Phước,36 Đào Xuân Tích,bui_van_thi_17101990@gmail.com,1990-10-17,Doxycycline,4,1635725.07,1222340,4.0,2,2
828,Hồ Như Mai,74,0965540361,Quận 7,Tân Thuận Tây,2 Rạch Dơ,ho_nhu_mai_17091950@gmail.com,1950-09-17,"Fexofenadine, Omeprazole",5,689793.75,416452,4.4,1,0
829,Hoàng Ngọc Quang,62,0993185342,Quận 7,Tân Phong,55 Đặng Đức Thuật,hoang_ngoc_quang_06021962@gmail.com,1962-02-06,"Metoprolol, Enalapril, Atomoxetine, Amlodipine",2,3441673.97,2456404,3.6,2,2
830,Vũ Mai Hải,52,0948588900,Quận 7,Tân Hưng,45 Chuyên Dùng,vu_mai_hai_15051972@gmail.com,1972-05-15,Ziprasidone,7,3526874.73,2736915,4.1,5,5
831,Bùi Bảo Hải,44,0992972094,Quận 7,Tân Kiểng,95 Đào Sư Tích,bui_bao_hai_15031980@gmail.com,1980-03-15,"Finasteride, Thuốc ho",8,660454.82,476162,3.6,1,0
832,Phạm Khánh Mai,65,0901358320,Quận 7,Tân Quy,43 Đường U,pham_khanh_mai_26121959@gmail.com,1959-12-26,"Thuốc đau dạ dày, Trazodone, Clopidogrel",8,3194377.21,2292611,4.4,2,2
833,Nguyễn Vĩ Văn,55,0916569002,Huyện Nhà Bè,Xã Phước Lộc,45 Đào Xuân Tích,nguyen_vi_van_13071969@gmail.com,1969-07-13,"Rivastigmine, Lisinopril",5,2817300.69,2236532,3.3,4,4
834,Trần Mai Mai,61,0933188952,Huyện Nhà Bè,Xã Phước Kiển,68 Nguyễn Lương Bằng,tran_mai_mai_19031963@gmail.com,1963-03-19,"Galantamine, Fluoxetine, Nystatin",12,548497.66,406627,4.4,1,0
835,Lê Minh Đức,38,0949787534,Quận 7,Tân Phong,55 Phan Huy Thực,le_minh_duc_20041986@gmail.com,1986-04-20,"Prednisone, Metronidazole",1,3111148.37,2423933,4.4,4,4
836,Hoàng Phúc Văn,77,0946397729,Huyện Nhà Bè,Xã Phú Xuân,6 Chánh Hưng,hoang_phuc_van_23091947@gmail.com,1947-09-23,"Clindamycin, Trazodone, Metronidazole",7,1354018.18,885216,4.3,1,0
837,Nguyễn Hà Lan,30,0926109648,Huyện Nhà Bè,Xã Phước Kiển,88 Phú Xuân,nguyen_ha_lan_17021994@gmail.com,1994-02-17,"Metronidazole, Vitamin D",12,1995335.39,1548250,3.3,3,3
838,Hồ Quang Mai,68,0982995168,Quận 7,Tân Phú,88 Đặng Đại Độ,ho_quang_mai_23121956@gmail.com,1956-12-23,"Quetiapine, Prednisolone, Cetirizine, Prednisolone",9,1554340.36,1212918,3.7,1,1
839,Hồ Tâm Ngọc,72,0978878109,Quận 7,Tân Kiểng,17 Nguyễn Khắc Viện,ho_tam_ngoc_09091952@gmail.com,1952-09-09,"Albuterol, Amphetamine",3,3340059.58,2611612,4.3,2,2
840,Trần Phúc Văn,34,0938770585,Quận 7,Tân Kiểng,16 Bertrand Russell,tran_phuc_van_25021990@gmail.com,1990-02-25,"Tramadol, Albuterol",5,1098182.91,667330,4.7,1,1
841,Đỗ Phúc Quang,73,0917811956,Quận 7,Tân Thuận Tây,51 Đào Trí,do_phuc_quang_17121951@gmail.com,1951-12-17,"Ranitidine, Celecoxib, Rivastigmine",4,2307834.04,1553734,3.7,1,1
842,Vũ Ngọc Văn,63,0948326765,Quận 7,Tân Phú,11 Bertrand Russell,vu_ngoc_van_21111961@gmail.com,1961-11-21,"Levofloxacin, Fexofenadine, Prednisolone",6,4230198.5,2936987,4.8,2,2
843,Nguyễn Thị Lan,73,0963803395,Huyện Nhà Bè,Xã Hiệp Phước,99 Khu Trung Tâm Huyện,nguyen_thi_lan_25121951@gmail.com,1951-12-25,Levofloxacin,3,2374270.77,1516081,3.5,1,1
844,Ngô Đức Quang,63,0956020590,Huyện Nhà Bè,Xã Phú Xuân,28 Nguyễn Lương Bằng,ngo_duc_quang_30061961@gmail.com,1961-06-30,"Benzoyl peroxide, Loratadine, Trazodone, Memantine",10,741287.28,574094,4.3,1,0
845,Trần Linh Thị,44,0967393479,Quận 7,Tân Kiểng,82 Bùi Văn Ba,tran_linh_thi_22101980@gmail.com,1980-10-22,"Metoprolol, Methylphenidate",11,3038630.32,2004839,5.0,4,4
846,Lê Đức Quang,34,0972472200,Quận 7,Tân Hưng,75 Nguyễn Phan Chánh,le_duc_quang_07051990@gmail.com,1990-05-07,"Duloxetine, Doxycycline",5,3282964.75,2227159,4.6,4,4
847,Hồ Ngọc Lan,65,0943128573,Huyện Nhà Bè,Xã Hiệp Phước,83 Nguyễn Hữu Thọ,ho_ngoc_lan_05101959@gmail.com,1959-10-05,"Galantamine, Prednisolone, Aripiprazole, Ibuprofen",4,740722.88,455260,4.6,1,0
848,Bùi Ngọc Ngọc,36,0954858150,Huyện Nhà Bè,Xã Long Thới,79 Nội Bộ Khu Cán Bộ Công Nhân Viên Huyện,bui_ngoc_ngoc_18051988@gmail.com,1988-05-18,"Hydrochlorothiazide, Meloxicam, Esomeprazole, Thuốc đau dạ dày",9,1552108.31,995602,4.8,1,1
849,Hồ Minh An,26,0956796763,Huyện Nhà Bè,Xã Hiệp Phước,29 Phan Văn Bảy,ho_minh_an_01041998@gmail.com,1998-04-01,"Tamsulosin, Fluconazole, Valacyclovir, Cetirizine",2,800932.49,639945,4.4,1,1
850,Bùi Bích Ngọc,19,0928402540,Huyện Nhà Bè,Xã Phước Lộc,74 Dương Cát Lợi,bui_bich_ngoc_01112005@gmail.com,2005-11-01,Finasteride,11,851615.0,668712,3.3,1,1
851,Nguyễn Tâm Như,29,0982786371,Quận 7,Phú Mỹ,87 Huỳnh Tấn Phát,nguyen_tam_nhu_17051995@gmail.com,1995-05-17,Loratadine,9,2607321.27,1868204,4.1,3,3
852,Hoàng Mai Ngọc,43,0951505840,Quận 7,Tân Phú,65 Phan Khiêm Ích,hoang_mai_ngoc_02051981@gmail.com,1981-05-02,"Citalopram, Cảm cúm, Aspirin",1,2895977.65,2059504,4.0,4,4
853,Nguyễn Tâm Như,50,0954575704,Huyện Nhà Bè,Xã Nhơn Đức,27 Phan Văn Bảy,nguyen_tam_nhu_04081974@gmail.com,1974-08-04,"Tretinoin, Nitroglycerin",8,3155754.81,1914312,4.3,3,3
854,Nguyễn Vĩ Văn,71,0984371818,Huyện Nhà Bè,Xã Phước Kiển,37 Bà Cả,nguyen_vi_van_22091953@gmail.com,1953-09-22,Ciprofloxacin,2,1456028.91,964887,4.0,1,0
855,Trần Vĩ Như,38,0964292314,Quận 7,Phú Mỹ,98 Khu Mỹ Kim,tran_vi_nhu_15091986@gmail.com,1986-09-15,"Levofloxacin, Fluoxetine",3,2648139.9,1884184,4.5,3,3
856,Hồ Vĩ Lan,51,0997585558,Quận 7,Tân Thuận Tây,97 Nguyễn Văn Quỳ,ho_vi_lan_14091973@gmail.com,1973-09-14,"Finasteride, Valacyclovir, Clarithromycin, Citalopram",2,1116989.48,733441,4.7,1,1
857,Phạm Quang Quang,48,0926559133,Huyện Nhà Bè,Xã Phú Xuân,22 Huỳnh Tấn Phát,pham_quang_quang_20121976@gmail.com,1976-12-20,"Doxycycline, Sodium chloride, Aspirin",6,1180209.96,816694,4.4,1,1
858,Phạm Ngọc Mai,41,0916316092,Huyện Nhà Bè,Xã Nhơn Đức,75 Phú Xuân,pham_ngoc_mai_22091983@gmail.com,1983-09-22,Meloxicam,8,2351562.5,1717211,3.8,3,3
859,Vũ Tú Ngọc,76,0947524462,Huyện Nhà Bè,Xã Phú Xuân,25 Huỳnh Tấn Phát,vu_tu_ngoc_06011949@gmail.com,1949-01-06,Silver sulfadiazine,9,3621004.86,2361167,3.8,2,2
860,Bùi Tú Đức,31,0941089849,Quận 7,Phú Thuận,58 Đặng Đại Độ,bui_tu_duc_02111993@gmail.com,1993-11-02,Nitroglycerin,4,141874.59,87024,4.2,1,0
